Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1758154601,200,,Aggregated,61.200000,0.000000,21,27,34,44,100,170,210,220,280,290,290,1905,0,21,39.38027212598219,4.046399999879213,286.812800000007,10358.919160104986
1758154602,200,,Aggregated,61.500000,0.000000,21,27,34,43,100,170,210,220,280,290,290,1964,0,21,38.67482652749282,4.046399999879213,286.812800000007,10422.180244399186
1758154603,200,,Aggregated,62.200000,0.000000,20,26,33,41,98,160,210,220,250,290,290,2031,0,20,38.01084194977619,4.046399999879213,286.812800000007,10381.525356967011
1758154604,200,,Aggregated,61.100000,0.000000,20,26,32,40,96,160,210,220,250,290,290,2079,0,20,37.5247497835478,4.046399999879213,286.812800000007,10373.404521404522
1758154605,200,,Aggregated,62.600000,0.000000,20,26,32,39,90,160,210,220,250,290,290,2155,0,20,36.902076241297586,3.2573999999385705,286.812800000007,10385.883990719258
1758154606,200,,Aggregated,61.100000,0.000000,20,25,31,38,85,160,210,220,250,290,290,2201,0,20,36.44784861426448,3.2573999999385705,286.812800000007,10387.844161744662
1758154607,200,,Aggregated,61.400000,0.000000,20,25,31,37,81,160,200,220,250,290,290,2271,0,20,35.975361911050676,3.2573999999385705,286.812800000007,10431.834434169969
1758154608,200,,Aggregated,60.900000,0.000000,20,25,30,37,79,160,200,220,250,290,290,2340,0,20,35.516693760682024,3.2573999999385705,286.812800000007,10431.347008547009
1758154609,200,,Aggregated,61.300000,0.000000,20,25,30,36,76,150,200,220,250,290,290,2397,0,20,35.076414726739266,3.2573999999385705,286.812800000007,10445.53942428035
1758154610,200,,Aggregated,61.600000,0.000000,20,25,29,35,74,150,200,220,250,290,290,2453,0,20,34.69765939665457,3.2573999999385705,286.812800000007,10466.77293110477
1758154611,200,,Aggregated,61.200000,0.000000,20,25,29,34,72,140,200,220,250,290,290,2521,0,20,34.24135414517787,3.2573999999385705,286.812800000007,10436.990876636255
1758154612,200,,Aggregated,61.300000,0.000000,20,24,29,34,70,140,200,220,250,290,290,2580,0,20,33.861853139532506,3.2573999999385705,286.812800000007,10459.343798449612
1758154613,200,,Aggregated,60.900000,0.000000,20,24,28,34,69,140,200,220,250,290,290,2635,0,20,33.55399480075641,3.2573999999385705,286.812800000007,10462.834535104364
1758154614,200,,Aggregated,61.400000,0.000000,19,24,28,33,67,140,200,220,250,290,290,2695,0,19,33.18576419294745,3.2573999999385705,286.812800000007,10444.706493506494
1758154615,200,,Aggregated,60.000000,0.000000,19,24,28,33,66,130,200,220,250,290,290,2756,0,19,32.83292021044773,3.2573999999385705,286.812800000007,10424.490928882438
1758154616,200,,Aggregated,61.400000,0.000000,19,24,28,32,64,130,200,220,250,290,290,2819,0,19,32.50277825469844,3.2573999999385705,286.812800000007,10430.401206101455
1758154617,200,,Aggregated,60.300000,0.000000,19,24,27,31,62,130,200,220,250,290,290,2878,0,19,32.181150104237204,3.2573999999385705,286.812800000007,10449.433287004864
1758154618,200,,Aggregated,61.800000,0.000000,19,23,27,31,62,130,200,220,250,290,290,2937,0,19,31.850754034727498,3.2573999999385705,286.812800000007,10428.778345250255
1758154619,200,,Aggregated,60.500000,0.000000,19,23,27,31,61,130,200,220,250,290,290,3000,0,19,31.601588199997824,3.2573999999385705,286.812800000007,10452.216666666667
1758154620,200,,Aggregated,59.800000,0.000000,19,23,27,30,60,130,190,210,240,290,290,3057,0,19,31.317082662739185,3.2573999999385705,286.812800000007,10459.641151455675
1758154621,200,,Aggregated,60.200000,0.000000,19,23,27,30,58,130,190,210,240,290,290,3114,0,19,31.019413840717725,3.2573999999385705,286.812800000007,10463.562941554272
1758154622,200,,Aggregated,59.800000,0.000000,19,23,27,30,57,120,190,210,240,290,290,3185,0,19,30.792480847722317,3.2573999999385705,286.812800000007,10448.40879120879
1758154623,200,,Aggregated,59.500000,0.000000,19,23,27,30,55,120,190,210,240,290,290,3247,0,19,30.602313735754617,3.2573999999385705,286.812800000007,10502.029565753002
1758154624,200,,Aggregated,60.300000,0.000000,19,23,27,30,54,120,190,210,240,290,290,3303,0,19,30.487828580077373,3.2573999999385705,286.812800000007,10488.610959733576
1758154625,200,,Aggregated,61.200000,0.000000,19,23,26,29,53,120,190,210,240,290,290,3361,0,19,30.290354150549135,3.2573999999385705,286.812800000007,10474.864028562928
1758154626,200,,Aggregated,60.500000,0.000000,19,23,27,30,52,120,190,210,240,290,290,3429,0,19,30.153034470690137,3.2573999999385705,286.812800000007,10484.3823272091
1758154627,200,,Aggregated,59.900000,0.000000,19,23,26,29,51,120,190,210,240,290,290,3493,0,19,29.973357801316055,3.2573999999385705,286.812800000007,10475.558545662754
1758154628,200,,Aggregated,60.400000,0.000000,19,23,26,29,51,110,190,210,240,290,290,3546,0,19,29.748422137619023,3.2573999999385705,286.812800000007,10451.693739424703
1758154629,200,,Aggregated,61.400000,0.000000,19,23,26,29,50,110,190,210,240,290,290,3601,0,19,29.537609053039997,3.2573999999385705,286.812800000007,10471.533462926966
1758154630,200,,Aggregated,60.000000,0.000000,19,23,26,29,49,110,190,210,240,290,290,3661,0,19,29.33333744878375,3.2573999999385705,286.812800000007,10509.595192570336
1758154631,200,,Aggregated,60.200000,0.000000,19,23,26,29,48,110,180,210,240,290,290,3730,0,19,29.15238495978489,3.2573999999385705,286.812800000007,10494.69490616622
1758154632,200,,Aggregated,60.500000,0.000000,19,22,26,28,48,100,180,210,240,290,290,3785,0,19,28.946581690884326,3.2573999999385705,286.812800000007,10479.559841479524
1758154633,200,,Aggregated,61.600000,0.000000,19,22,26,28,47,100,180,210,240,290,290,3845,0,19,28.755960078023037,3.2573999999385705,286.812800000007,10494.696488946684
1758154634,200,,Aggregated,60.000000,0.000000,19,22,25,28,47,100,180,210,240,290,290,3899,0,19,28.574603898435445,3.2573999999385705,286.812800000007,10528.715311618364
1758154635,200,,Aggregated,59.200000,0.000000,18,22,25,28,46,100,180,210,240,290,290,3960,0,18,28.4023673484848,3.2573999999385705,286.812800000007,10535.068686868686
1758154636,200,,Aggregated,59.300000,0.000000,18,22,25,28,45,100,180,210,240,290,290,4026,0,18,28.25253447590635,3.2573999999385705,286.812800000007,10517.256333830104
1758154637,200,,Aggregated,60.200000,0.000000,18,22,25,28,44,97,180,210,240,290,290,4083,0,18,28.099776144991324,3.2573999999385705,286.812800000007,10499.779084006857
1758154638,200,,Aggregated,59.900000,0.000000,18,22,25,28,44,97,180,210,240,290,290,4140,0,18,27.913064082125604,3.2573999999385705,286.812800000007,10514.598309178744
1758154639,200,,Aggregated,59.200000,0.000000,18,22,25,27,43,93,180,210,240,290,290,4204,0,18,27.73838646527126,3.2573999999385705,286.812800000007,10559.77307326356
1758154640,200,,Aggregated,59.700000,0.000000,18,22,25,27,42,92,180,210,240,290,290,4264,0,18,27.57301231238299,3.2573999999385705,286.812800000007,10550.10225140713
1758154641,200,,Aggregated,60.000000,0.000000,18,22,25,27,42,89,180,210,240,290,290,4321,0,18,27.461537421893244,3.2573999999385705,286.812800000007,10547.241610738254
1758154642,200,,Aggregated,59.100000,0.000000,18,22,25,27,41,88,180,210,240,290,290,4388,0,18,27.289749840474425,3.2573999999385705,286.812800000007,10531.113491340018
