Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757893748,200,,Aggregated,59.800000,0.000000,30,39,50,62,120,190,250,310,400,440,440,4980,0,29,51.040686887532196,4.1357999871252105,443.44649999402463,11592.64578313253
1757893749,200,,Aggregated,59.300000,0.000000,30,39,50,62,120,190,250,310,400,440,440,5050,0,30,50.82954489106732,4.1357999871252105,443.44649999402463,11582.272475247524
1757893750,200,,Aggregated,58.500000,0.000000,30,39,50,61,120,190,250,310,400,440,440,5109,0,30,50.57125269132185,4.1357999871252105,443.44649999402463,11608.539831669603
1757893751,200,,Aggregated,59.100000,0.000000,29,39,49,61,120,180,250,310,400,440,440,5163,0,29,50.316957021107534,4.1357999871252105,443.44649999402463,11584.39356963006
1757893752,200,,Aggregated,58.900000,0.000000,29,39,49,60,120,180,250,310,400,440,440,5216,0,29,50.07504545628316,4.1357999871252105,443.44649999402463,11566.348926380368
1757893753,200,,Aggregated,58.800000,0.000000,29,39,48,60,110,180,250,310,400,440,440,5281,0,29,49.83145981821205,3.8896999903954566,443.44649999402463,11579.468850596479
1757893754,200,,Aggregated,58.500000,0.000000,29,39,48,60,110,180,250,300,400,440,440,5338,0,29,49.5761934432378,3.8896999903954566,443.44649999402463,11570.551517422255
1757893755,200,,Aggregated,58.500000,0.000000,29,39,48,60,110,180,250,300,400,440,440,5397,0,29,49.447468426899526,3.8896999903954566,443.44649999402463,11550.956457291088
1757893756,200,,Aggregated,58.400000,0.000000,29,39,48,59,110,180,250,300,400,440,440,5450,0,29,49.244472128437906,3.8896999903954566,443.44649999402463,11543.832110091744
1757893757,200,,Aggregated,59.700000,0.000000,29,39,48,60,110,180,250,300,400,440,440,5519,0,29,49.23917947092325,3.8896999903954566,443.44649999402463,11571.584707374524
1757893758,200,,Aggregated,57.700000,0.000000,29,39,48,59,110,180,240,300,400,440,440,5576,0,29,49.10944379484673,3.8896999903954566,443.44649999402463,11578.608680057388
1757893759,200,,Aggregated,58.200000,0.000000,29,39,48,59,110,170,240,300,400,440,440,5641,0,29,48.891971175351415,3.8896999903954566,443.44649999402463,11555.606452756603
1757893760,200,,Aggregated,59.500000,0.000000,29,39,48,58,100,170,240,300,400,440,440,5699,0,29,48.69444358663021,3.8896999903954566,443.44649999402463,11557.091595016669
